file,rows,used_sep,used_encoding,has_author,has_title,has_date,has_content,has_url,source,year_hint,error
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_4.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_5.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_6.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_7.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_8.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_9.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_10.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_11.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_12.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_13.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_14.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_15.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_16.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_17.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_18.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_19.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_20.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2018/kenh2018_21.csv,1,auto,utf-8,False,True,True,True,True,unknown,2018,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_1.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_2.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_3.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_4.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_5.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_6.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_7.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_8.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_9.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_10.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_11.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_12.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_13.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_14.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_15.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_16.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_17.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_18.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_19.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
/content/drive/MyDrive/Colab Notebooks/STAGE_CRLAO_CNRS/Corpus_data/Avant-Token/vi-corpus/Kenh /2016/kenh2016_20.csv,1,auto,utf-8,False,True,True,True,True,unknown,2016,
